log,encoding,accuracy,accuracy_balanced,f1_binary,f1_micro,f1_macro,f1_weighted,precision_binary,precision_micro,precision_macro,precision_weighted,recall_binary,recall_micro,recall_macro,recall_weighted,time,mem_rf,mem_encoding,mem_labels,mem_total
scenario2_1000_early_0.1,tfidfvectorizer,0.8483333333333332,0.490204005631406,0.9175281063162567,0.8483333333333332,0.4788704944474192,0.819975115778521,0.88655304229941,0.8483333333333332,0.47834945747264135,0.7962447446525196,0.9510869959331563,0.8483333333333332,0.490204005631406,0.8483333333333332,0.3027146418889364,69614.4,1400686.9333333333,8165.0,1478466.3333333333
scenario2_1000_early_0.1,tokenreplay,0.8859999999999997,0.5107797932949174,0.9392457819909192,0.8859999999999997,0.49027504543771905,0.8348965015085246,0.8857152428810718,0.8859999999999997,0.6928576214405361,0.8421879983249582,1.0,0.8859999999999997,0.5107797932949174,0.8859999999999997,0.248535418510437,69615.06666666667,216164.0,8165.0,293944.06666666665
scenario2_1000_early_0.1,word2vec,0.8385000000000002,0.48561394992352663,0.9117566225764193,0.8385000000000002,0.4707511054488628,0.8069086846427311,0.8778181549321492,0.8385000000000002,0.4661319009388981,0.7805304695845118,0.9490607388954208,0.8385000000000002,0.48561394992352663,0.8385000000000002,0.4449753443400065,69590.53333333334,3288656.0,8165.0,3366411.533333333
scenario2_1000_early_0.2,alignment,0.7273333333333335,0.4970938124542356,0.8377096942889294,0.7273333333333334,0.4870112465230418,0.6937445676984635,0.7928333341142418,0.7273333333333335,0.4959586246315248,0.6719155443498633,0.8887934876862045,0.7273333333333335,0.4970938124542356,0.7273333333333335,0.2816879669825236,69623.33333333333,256073.6,8165.0,333861.93333333335
scenario2_1000_early_0.2,countvectorizer,0.7286666666666667,0.4980161017223457,0.8388363161539805,0.7286666666666667,0.48679542841944873,0.6939859336006962,0.7933930407788743,0.7286666666666667,0.49559111909386744,0.6718024699478272,0.8909851506643697,0.7286666666666667,0.4980161017223457,0.7286666666666667,0.3012238025665283,69617.33333333333,1401238.4,8165.0,1479020.7333333334
scenario2_1000_early_0.2,fasttext,0.7308333333333332,0.5084662545789532,0.8394559016709647,0.7308333333333332,0.4985689627204309,0.6948919430972013,0.7905611081768128,0.7308333333333332,0.5152659997574424,0.6752331998048634,0.8960997833215985,0.7308333333333332,0.5084662545789532,0.7308333333333332,0.36620564460754396,69618.93333333333,1688269.8666666667,8165.0,1766053.8
scenario2_1000_early_0.2,hashvectorizer,0.7291666666666666,0.5083168808058458,0.8380137971659133,0.7291666666666667,0.5023233752018926,0.700857704247136,0.7981672204752323,0.7291666666666666,0.5136650342211915,0.6830794984965947,0.8830460993693612,0.7291666666666666,0.5083168808058458,0.7291666666666666,0.29137017726898196,69618.26666666666,4184658.1333333333,8165.0,4262441.4
scenario2_1000_early_0.2,node2vec,0.7288333333333333,0.5032999860813994,0.8379861825117084,0.7288333333333333,0.49637727898535705,0.7006930103521853,0.7992447295010635,0.7288333333333333,0.5042068164660466,0.6816526567933037,0.8815168005318025,0.7288333333333333,0.5032999860813994,0.7288333333333333,0.40486737092336017,69627.33333333333,4184679.466666667,8165.0,4262471.8
scenario2_1000_early_0.2,node2vecedges,0.946,0.8740363650093598,0.9668450774920054,0.946,0.9087653442537602,0.943055253519166,0.9387329894945583,0.946,0.9617156209412716,0.948727849288384,0.9968757750669113,0.946,0.8740363650093598,0.946,0.4708375851313273,69618.13333333333,4183940.2666666666,8165.0,4261723.4
scenario2_1000_early_0.2,onehot,0.7324999999999998,0.5098267759612795,0.8403045786647024,0.7324999999999998,0.50327417324364,0.704496162809697,0.8016843327350069,0.7324999999999998,0.515474654505499,0.6876666613782674,0.8841891608997456,0.7324999999999998,0.5098267759612795,0.7324999999999998,0.27415621280670166,69621.46666666666,1400852.2666666666,8165.0,1478638.7333333334
scenario2_1000_early_0.2,tfidfvectorizer,0.7388333333333333,0.516958155103402,0.844505260098593,0.7388333333333333,0.5110592277029549,0.7076129484223073,0.8008600093776576,0.7388333333333333,0.5274215591025729,0.6891427653053437,0.8939706574160494,0.7388333333333333,0.516958155103402,0.7388333333333333,0.31887405713399253,69615.86666666667,1400544.0,8165.0,1478324.8666666667
scenario2_1000_early_0.2,tokenreplay,0.7959999999999999,0.5032839316491606,0.8860797622175925,0.7959999999999999,0.44944678143293937,0.7070386358333369,0.7957294807370183,0.7959999999999999,0.5311980737018425,0.6879889237855946,1.0,0.7959999999999999,0.5032839316491606,0.7959999999999999,0.24702317714691163,69623.6,216136.0,8165.0,293924.6
scenario2_1000_early_0.2,word2vec,0.7236666666666666,0.5024868613929947,0.8347627445698741,0.7236666666666666,0.49270113374490143,0.6889628269214182,0.7875757091139336,0.7236666666666666,0.5048559168887028,0.6676903170755042,0.8886998443400688,0.7236666666666666,0.5024868613929947,0.7236666666666666,0.4227195660273234,69584.26666666666,3287768.533333333,8165.0,3365517.8
scenario2_1000_early_0.05,alignment,0.9456666666666665,0.49749884717744786,0.9720314589061991,0.9456666666666665,0.4885798320172021,0.9268511374114901,0.952973208242346,0.9456666666666665,0.4848199374545063,0.9093855337888113,0.9919673913245927,0.9456666666666665,0.49749884717744786,0.9456666666666665,0.27952961921691893,69623.86666666667,255862.4,8165.0,333651.26666666666
scenario2_1000_early_0.05,countvectorizer,0.9331666666666665,0.4911518293373883,0.96536745890727,0.9331666666666665,0.482683729453635,0.9171732198711642,0.949163337345858,0.9331666666666665,0.474581668672929,0.9018689370146387,0.9823036586747766,0.9331666666666665,0.4911518293373883,0.9331666666666665,0.25893383026123046,69621.06666666667,1400725.3333333333,8165.0,1478511.4
scenario2_1000_early_0.05,fasttext,0.9380000000000004,0.49144740339691156,0.9679796083936799,0.9380000000000004,0.48398980419683996,0.9238069416264353,0.9535829682863471,0.9380000000000004,0.47679148414317357,0.9101062534047947,0.9828948067938231,0.9380000000000004,0.49144740339691156,0.9380000000000004,0.3510850588480631,69618.4,1689024.0,8165.0,1766807.4
scenario2_1000_early_0.05,hashvectorizer,0.9356666666666665,0.490551770619397,0.9666720424814754,0.9356666666666665,0.4833360212407377,0.922007674190926,0.9527965147816108,0.9356666666666665,0.4763982573908054,0.9088731366752446,0.981103541238794,0.9356666666666665,0.490551770619397,0.9356666666666665,0.26791561444600426,69614.0,4184779.7333333334,8165.0,4262558.733333333
scenario2_1000_early_0.05,node2vec,0.9390000000000001,0.49266463723171156,0.9684950438913718,0.9390000000000001,0.4842475219456859,0.9230487271379729,0.952351502529131,0.9390000000000001,0.4761757512645655,0.9077501788971865,0.9853292744634231,0.9390000000000001,0.49266463723171156,0.9390000000000001,0.3866092761357625,69612.13333333333,4183945.6,8165.0,4261722.733333333
scenario2_1000_early_0.05,node2vecedges,0.9735000000000001,0.7545262279969343,0.986207882177989,0.9735000000000001,0.8074271003621808,0.9697445400429822,0.9763335501528717,0.9735000000000001,0.9275583094679701,0.9724110946644299,0.9963370232784364,0.9735000000000001,0.7545262279969343,0.9735000000000001,0.4238178014755249,69617.33333333333,4184973.8666666667,8165.0,4262756.2
scenario2_1000_early_0.05,onehot,0.9341666666666665,0.490384885629278,0.9658746776565814,0.9341666666666665,0.4829373388282907,0.9200834842865268,0.9516232949918997,0.9341666666666665,0.47581164749594984,0.906606555519637,0.980769771258556,0.9341666666666665,0.490384885629278,0.9341666666666665,0.26202927430470785,69615.2,1400066.1333333333,8165.0,1477846.3333333333
scenario2_1000_early_0.05,tfidfvectorizer,0.9321666666666666,0.49090408127353985,0.9648483830143681,0.9321666666666666,0.4824241915071841,0.9161714166515096,0.9486644363593046,0.9321666666666666,0.4743322181796523,0.9009049603166287,0.9818081625470797,0.9321666666666666,0.49090408127353985,0.9321666666666666,0.2902760664621989,69620.66666666667,1400612.2666666666,8165.0,1478397.9333333333
scenario2_1000_early_0.05,tokenreplay,0.9525,0.5329371091871092,0.9755454253021479,0.9525,0.5430115478899092,0.9312567981263473,0.9524019846708289,0.9525,0.7095343256687479,0.9265419350540581,1.0,0.9525,0.5329371091871092,0.9525,0.23966351350148518,69615.6,216136.0,8165.0,293916.6
scenario2_1000_early_0.05,word2vec,0.9299999999999999,0.4906841734703616,0.9636916370277905,0.9299999999999999,0.48184581851389524,0.9133111285254102,0.9467338656868279,0.9299999999999999,0.47336693284341397,0.8972987171293652,0.9813683469407232,0.9299999999999999,0.4906841734703616,0.9299999999999999,0.40345691045125326,69590.8,3288311.466666667,8165.0,3366067.2666666666
scenario2_1000_early_0.15,alignment,0.8095000000000001,0.5245697145333812,0.8924952906211768,0.8095000000000001,0.5238392896163996,0.784130066114715,0.85927057490782,0.8095000000000001,0.5477179201921155,0.7689440301789471,0.9290744822349853,0.8095000000000001,0.5245697145333812,0.8095000000000001,0.28609689871470134,69615.86666666667,255844.26666666666,8165.0,333625.13333333336
scenario2_1000_early_0.15,countvectorizer,0.8076666666666668,0.5007891221915102,0.892322672215963,0.8076666666666668,0.49086272869965225,0.7745845357304676,0.853371338871875,0.8076666666666668,0.502995368723578,0.751640788319636,0.9357621700996642,0.8076666666666668,0.5007891221915102,0.8076666666666668,0.2733610550562541,69619.73333333334,1399720.5333333334,8165.0,1477505.2666666666
scenario2_1000_early_0.15,fasttext,0.8146666666666669,0.4936968601166042,0.8968941524694803,0.8146666666666669,0.4827648237170273,0.7828954634994416,0.8604243251798088,0.8146666666666669,0.4875737300443512,0.7582632378059165,0.9369608740153368,0.8146666666666669,0.4936968601166042,0.8146666666666669,0.3743130842844645,69618.13333333333,1686945.0666666667,8165.0,1764728.2
scenario2_1000_early_0.15,hashvectorizer,0.8106666666666666,0.5011549098853159,0.894188770058464,0.8106666666666666,0.49306648629328287,0.7796311830840985,0.8573141536830541,0.8106666666666666,0.5041845558984178,0.7568636782042507,0.9346821643657212,0.8106666666666666,0.5011549098853159,0.8106666666666666,0.2840595086415609,69614.66666666667,4185505.066666667,8165.0,4263284.733333333
scenario2_1000_early_0.15,node2vec,0.8125,0.49894129371097934,0.895352550350226,0.8125,0.4897843272162778,0.7818587964304519,0.8595724507073886,0.8125,0.49662266369748564,0.7583454167507013,0.934667103470826,0.8125,0.49894129371097934,0.8125,0.42242433230082194,69624.66666666667,4184849.066666667,8165.0,4262638.733333333
scenario2_1000_early_0.15,node2vecedges,0.962833333333333,0.8772936446618989,0.978742209832669,0.962833333333333,0.9127185529150428,0.9607786984878061,0.9631610345024958,0.962833333333333,0.9629940800552443,0.963210373820834,0.9949501252506018,0.962833333333333,0.8772936446618989,0.962833333333333,0.4553611914316813,69620.13333333333,4184819.2,8165.0,4262604.333333333
scenario2_1000_early_0.15,onehot,0.8061666666666666,0.4902421263547627,0.8915672466904014,0.8061666666666666,0.47729874671911376,0.7749762861379292,0.8563848899944121,0.8061666666666666,0.4754542976383157,0.7497679352917068,0.9305967440750773,0.8061666666666666,0.4902421263547627,0.8061666666666666,0.27633819580078123,69618.53333333334,1401301.3333333333,8165.0,1479084.8666666667
scenario2_1000_early_0.15,tfidfvectorizer,0.8083333333333332,0.495198070992685,0.8927867312181912,0.8083333333333333,0.4877433945185493,0.780782764679108,0.8599996189118365,0.8083333333333332,0.4983222128150865,0.7609357064710931,0.9287023737444634,0.8083333333333332,0.495198070992685,0.8083333333333332,0.3124921480814616,69620.0,1400401.0666666667,8165.0,1478186.0666666667
scenario2_1000_early_0.15,tokenreplay,0.8625000000000002,0.512508353011408,0.9257101306370271,0.8625000000000002,0.4865663982410917,0.8021694300812692,0.8620254132615941,0.8625000000000002,0.6810127066307972,0.811415911290459,1.0,0.8625000000000002,0.512508353011408,0.8625000000000002,0.24685146808624267,69621.86666666667,216164.0,8165.0,293950.86666666664
scenario2_1000_early_0.15,word2vec,0.8075,0.49736990133259396,0.8923354788906542,0.8075,0.48531210882345566,0.774045714789382,0.8538804660842971,0.8075,0.49079792963978336,0.7490394942537951,0.9352218738858739,0.8075,0.49736990133259396,0.8075,0.4388330300649007,69587.73333333334,3288581.3333333335,8165.0,3366334.066666667
scenario2_1000_insert_0.1,alignment,0.990333333333333,0.9552521645431792,0.9946993197401823,0.990333333333333,0.9687684871422853,0.9900278507399888,0.9913006789865384,0.990333333333333,0.9863490559814595,0.9905016832635096,0.9981691179180053,0.990333333333333,0.9552521645431792,0.990333333333333,0.2836848974227905,69619.53333333334,256002.13333333333,8166.0,333787.6666666667
scenario2_1000_insert_0.1,countvectorizer,0.9015,0.5,0.9480987537785835,0.9015,0.4740493768892918,0.8549012462214168,0.9015,0.9015,0.45075,0.8130458333333335,1.0,0.9015,0.5,0.9015,0.284618337949117,69618.86666666667,6488776.533333333,8166.0,6566561.4
scenario2_1000_insert_0.1,fasttext,0.9786666666666669,0.8927884323683727,0.9882777605641428,0.9786666666666669,0.9333666039721347,0.9773573861236406,0.9768703685403681,0.9786666666666669,0.9884351842701842,0.9792381362779891,1.0,0.9786666666666669,0.8927884323683727,0.9786666666666669,0.343752376238505,69617.0,1689261.8666666667,8166.0,1767044.8666666667
scenario2_1000_insert_0.1,hashvectorizer,0.9889999999999998,0.9490583822912703,0.9938639863301794,0.9889999999999998,0.9695386058345771,0.9886372861271185,0.9878298637016922,0.9889999999999998,0.9939149318508461,0.9891824500962142,1.0,0.9889999999999998,0.9490583822912703,0.9889999999999998,0.25799904664357504,69622.06666666667,4185134.933333333,8166.0,4262923.0
scenario2_1000_insert_0.1,node2vec,0.9978333333333335,0.9880482057608015,0.9988067570844286,0.9978333333333335,0.9932170727778614,0.9978006294770179,0.9976210469480172,0.9978333333333335,0.9988105234740086,0.997847029900395,1.0,0.9978333333333335,0.9880482057608015,0.9978333333333335,0.29101197719573973,69619.0,4184567.466666667,8166.0,4262352.466666667
scenario2_1000_insert_0.1,node2vecedges,0.9945,0.9696976108447984,0.9969776506062906,0.9945,0.982601088691841,0.9943831155248438,0.9939817954331374,0.9945,0.9969908977165687,0.9945482440563539,1.0,0.9945,0.9696976108447984,0.9945,0.3355233589808146,69617.4,4185258.6666666665,8166.0,4263042.066666666
scenario2_1000_insert_0.1,onehot,0.9055,0.5,0.9502977490821406,0.9055,0.4751488745410703,0.8607022509178598,0.9055,0.9055,0.45275,0.8203074999999997,1.0,0.9055,0.5,0.9055,0.2818895896275838,69609.8,6488326.4,8166.0,6566102.2
scenario2_1000_insert_0.1,tfidfvectorizer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24410064220428468,69622.06666666667,6488995.2,8166.0,6566783.266666667
scenario2_1000_insert_0.1,tokenreplay,0.9696666666666668,0.8598041315733466,0.9832586550130394,0.9696666666666668,0.9091112106512939,0.9672406884420469,0.9671234294489394,0.9696666666666668,0.9835617147244697,0.9707631609608874,1.0,0.9696666666666668,0.8598041315733466,0.9696666666666668,0.2379955848058065,69621.53333333334,216136.0,8166.0,293923.5333333333
scenario2_1000_insert_0.1,word2vec,0.935,0.6691683043369516,0.965185703636724,0.935,0.7294907828835238,0.9201122799187154,0.9344422631223879,0.935,0.9451840945241567,0.9371818144754849,0.9981752081125838,0.935,0.6691683043369516,0.935,0.49631985823313396,69593.26666666666,3288334.933333333,8166.0,3366094.2
scenario2_1000_insert_0.2,alignment,0.9849999999999998,0.9664288889933946,0.9907887526758865,0.9849999999999998,0.9748923247287962,0.9848222537435304,0.985379333804704,0.9849999999999998,0.9844780102556181,0.9851315934972963,0.9963077034001098,0.9849999999999998,0.9664288889933946,0.9849999999999998,0.25345052083333336,69623.8,256099.2,8166.0,333889.0
scenario2_1000_insert_0.2,countvectorizer,0.813,0.5,0.896660091047281,0.813,0.4483300455236405,0.7293399089527189,0.813,0.813,0.4065,0.6615416666666667,1.0,0.813,0.5,0.813,0.3136601368586222,72444.33333333333,10744433.066666666,8166.0,10825043.4
scenario2_1000_insert_0.2,fasttext,0.9975000000000002,0.9939056897095175,0.9984658129096431,0.9975000000000002,0.9958153070967758,0.9974867474709356,0.9973525391267679,0.9975000000000002,0.9977990765809278,0.9975044653745416,0.9995859213250518,0.9975000000000002,0.9939056897095175,0.9975000000000002,0.3182965675989787,69614.46666666666,1688616.5333333334,8166.0,1766397.0
scenario2_1000_insert_0.2,hashvectorizer,0.9864999999999997,0.9649463937833117,0.9917795120158037,0.9864999999999997,0.9766561112784501,0.9862691653411201,0.9847294561728158,0.9864999999999997,0.9900377255967019,0.9867395073627683,0.9989775024220033,0.9864999999999997,0.9649463937833117,0.9864999999999997,0.26849977175394696,69611.93333333333,4185092.2666666666,8166.0,4262870.2
scenario2_1000_insert_0.2,node2vec,0.9998333333333334,0.9996212121212121,0.9998935037273695,0.9998333333333334,0.9997551809824586,0.9998326417196087,0.9997876857749469,0.9998333333333334,0.9998938428874735,0.9998343949044587,1.0,0.9998333333333334,0.9996212121212121,0.9998333333333334,0.293350076675415,69615.8,4184153.6,8166.0,4261935.4
scenario2_1000_insert_0.2,node2vecedges,0.9956666666666665,0.9887372180160651,0.9973149766053102,0.9956666666666665,0.9929304102024205,0.9956386401422844,0.994651812405458,0.9956666666666665,0.9973259062027289,0.9957017630140823,1.0,0.9956666666666665,0.9887372180160651,0.9956666666666665,0.3342338005701701,69617.0,4184999.466666667,8166.0,4262782.466666667
scenario2_1000_insert_0.2,onehot,0.8116666666666663,0.5,0.8956698732906957,0.8116666666666663,0.44783493664534785,0.7276634600426377,0.8116666666666663,0.8116666666666663,0.40583333333333316,0.6599133333333334,1.0,0.8116666666666663,0.5,0.8116666666666663,0.31297831535339354,72453.13333333333,10744380.8,8166.0,10824999.933333334
scenario2_1000_insert_0.2,tfidfvectorizer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.254133947690328,72456.6,10744462.933333334,8166.0,10825085.533333333
scenario2_1000_insert_0.2,tokenreplay,0.9369999999999999,0.8290345826212163,0.9627921063644436,0.9369999999999999,0.8772488430135356,0.9313604279466016,0.9283744938957288,0.9369999999999999,0.9641872469478644,0.941722919806338,1.0,0.9369999999999999,0.8290345826212163,0.9369999999999999,0.23785793781280518,69623.26666666666,216164.0,8166.0,293953.26666666666
scenario2_1000_insert_0.2,word2vec,0.9111666666666668,0.7644311258780335,0.9480555845226151,0.9111666666666668,0.8167214373782823,0.8999210242297598,0.9039625338527189,0.9111666666666668,0.9385524296817327,0.9175666026345175,0.9969712477770478,0.9111666666666668,0.7644311258780335,0.9111666666666668,0.4891884962717692,69590.73333333334,3288054.4,8166.0,3365811.1333333333
scenario2_1000_insert_0.05,alignment,0.9953333333333333,0.9494407378335947,0.9975691750126354,0.9953333333333333,0.9673861285521311,0.9951264676591105,0.9955018829474722,0.9953333333333333,0.9921953859181805,0.9954859254229721,0.9996598639455782,0.9953333333333333,0.9494407378335947,0.9953333333333333,0.2483844518661499,69617.66666666667,256105.6,8166.0,333889.26666666666
scenario2_1000_insert_0.05,countvectorizer,0.9534999999999999,0.5,0.9761522546382174,0.9534999999999999,0.4880761273191087,0.9308477453617825,0.9534999999999999,0.9534999999999999,0.47674999999999995,0.9093275,1.0,0.9534999999999999,0.5,0.9534999999999999,0.2657705942789714,69617.0,3672369.066666667,8166.0,3750152.066666667
scenario2_1000_insert_0.05,fasttext,0.9901666666666665,0.9016139995242464,0.9948429122800156,0.9901666666666665,0.9373200998267451,0.9894116478673033,0.9901044705331441,0.9901666666666665,0.9908855685999054,0.9903461656083893,0.9996545768566494,0.9901666666666665,0.9016139995242464,0.9901666666666665,0.3180153131484985,69621.4,1689194.6666666667,8166.0,1766982.0666666667
scenario2_1000_insert_0.05,hashvectorizer,0.9928333333333333,0.9202176717617895,0.9962484717389782,0.9928333333333333,0.9525629102841692,0.9923889136189109,0.9925385291749506,0.9928333333333333,0.9962692645874753,0.992912475709622,1.0,0.9928333333333333,0.9202176717617895,0.9928333333333333,0.2536408027013143,69619.0,4184309.3333333335,8166.0,4262094.333333333
scenario2_1000_insert_0.05,node2vec,0.9973333333333334,0.971255411255411,0.9986050612367576,0.9973333333333334,0.9833107315030098,0.997195839599472,0.9972227930582181,0.9973333333333334,0.998611396529109,0.9973575832709446,1.0,0.9973333333333334,0.971255411255411,0.9973333333333334,0.28528465429941813,69614.2,4183358.933333333,8166.0,4261139.133333334
scenario2_1000_insert_0.05,node2vecedges,0.9963333333333332,0.9650668476403771,0.9980636729220225,0.9963333333333332,0.9799352320526218,0.9961776560179901,0.9961459197663884,0.9963333333333332,0.9980729598831941,0.9963684232809658,1.0,0.9963333333333332,0.9650668476403771,0.9963333333333332,0.30622177918752036,69624.86666666667,4185848.533333333,8166.0,4263639.4
scenario2_1000_insert_0.05,onehot,0.9560000000000001,0.5,0.9774589489115821,0.9560000000000001,0.48872947445579107,0.9345410510884179,0.9560000000000001,0.9560000000000001,0.47800000000000004,0.9141083333333335,1.0,0.9560000000000001,0.5,0.9560000000000001,0.2635152498881022,69621.0,3673081.6,8166.0,3750868.6
scenario2_1000_insert_0.05,tfidfvectorizer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26913607120513916,69613.8,3673678.933333333,8166.0,3751458.7333333334
scenario2_1000_insert_0.05,tokenreplay,0.9856666666666666,0.851401468901469,0.9925188645315511,0.9856666666666666,0.9042050620959793,0.9840875560238859,0.9851771244296315,0.9856666666666666,0.9925885622148161,0.9859336164781418,1.0,0.9856666666666666,0.851401468901469,0.9856666666666666,0.23870212237040203,69616.86666666667,216136.0,8166.0,293918.86666666664
scenario2_1000_insert_0.05,word2vec,0.9621666666666667,0.6213696461490578,0.9804518309621266,0.9621666666666667,0.6740170780222259,0.9497449428737649,0.9617610185123838,0.9621666666666667,0.9475471759228585,0.9606562064780387,1.0,0.9621666666666667,0.6213696461490578,0.9621666666666667,0.43331902821858725,69594.86666666667,3289139.2,8166.0,3366900.066666667
scenario2_1000_insert_0.15,alignment,0.9853333333333333,0.9551024456634902,0.9914269993046988,0.9853333333333333,0.9697456419812607,0.984924123275421,0.984597556997096,0.9853333333333333,0.9875196105879146,0.9856026600214464,0.9984376876272254,0.9853333333333333,0.9551024456634902,0.9853333333333333,0.2538910706837972,69617.8,256105.6,8166.0,333889.4
scenario2_1000_insert_0.15,countvectorizer,0.8610000000000001,0.5,0.9252144447780686,0.8610000000000001,0.4626072223890343,0.7967855552219315,0.8610000000000001,0.8610000000000001,0.43050000000000005,0.7416266666666667,1.0,0.8610000000000001,0.5,0.8610000000000001,0.2988507429758708,72449.13333333333,8696645.333333334,8166.0,8777260.466666667
scenario2_1000_insert_0.15,fasttext,0.9836666666666666,0.944063886565926,0.9905284204924913,0.9836666666666666,0.96509207835375,0.9831276329440968,0.9812870505796091,0.9836666666666666,0.9906435252898044,0.984063356904741,1.0,0.9836666666666666,0.944063886565926,0.9836666666666666,0.3623067617416382,69611.8,1689925.3333333333,8166.0,1767703.1333333333
scenario2_1000_insert_0.15,hashvectorizer,0.9924999999999998,0.9737588616008988,0.9956429500814565,0.9924999999999998,0.9840956830047813,0.9923541053115248,0.991350148115838,0.9924999999999998,0.9956750740579191,0.9926104613973267,1.0,0.9924999999999998,0.9737588616008988,0.9924999999999998,0.2585272232691447,69617.13333333333,4184712.533333333,8166.0,4262495.666666667
scenario2_1000_insert_0.15,node2vec,0.9981666666666668,0.9936086181820208,0.9989318979065492,0.9981666666666668,0.9962026552564776,0.9981505287590642,0.9978711188526609,0.9981666666666668,0.9989355594263304,0.9981792378546769,1.0,0.9981666666666668,0.9936086181820208,0.9981666666666668,0.289794921875,69616.86666666667,4184705.066666667,8166.0,4262487.933333334
scenario2_1000_insert_0.15,node2vecedges,0.9960000000000002,0.9862426328409366,0.9976640181467106,0.9960000000000002,0.9917815128871966,0.9959585283001042,0.9953472979386712,0.9960000000000002,0.9976736489693355,0.9960329560890198,1.0,0.9960000000000002,0.9862426328409366,0.9960000000000002,0.3341429551442464,69611.66666666667,4185340.8,8166.0,4263118.466666667
scenario2_1000_insert_0.15,onehot,0.8681666666666666,0.5,0.9292441097654482,0.8681666666666666,0.4646220548827241,0.807089223567885,0.8681666666666666,0.8681666666666666,0.4340833333333333,0.7543208333333333,1.0,0.8681666666666666,0.5,0.8681666666666666,0.30471281210581463,72450.46666666666,8696432.0,8166.0,8777048.466666667
scenario2_1000_insert_0.15,tfidfvectorizer,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24487345218658446,72447.26666666666,8696672.0,8166.0,8777285.266666668
scenario2_1000_insert_0.15,tokenreplay,0.9501666666666666,0.8274742729388046,0.9716384792940271,0.9501666666666666,0.8791260106897577,0.9450759593223026,0.9450135514841241,0.9501666666666666,0.9725067757420625,0.9532117731633877,1.0,0.9501666666666666,0.8274742729388046,0.9501666666666666,0.23841575781504312,69615.26666666666,216136.0,8166.0,293917.26666666666
scenario2_1000_insert_0.15,word2vec,0.9299999999999999,0.7584934745256527,0.9605825449089479,0.9299999999999999,0.8161213904109647,0.9203426119841548,0.9270210844565779,0.9299999999999999,0.9483520935386618,0.9331020900351256,0.9968417334764486,0.9299999999999999,0.7584934745256527,0.9299999999999999,0.48950169086456297,69598.73333333334,3288322.1333333333,8166.0,3366086.8666666667
scenario2_1000_late_0.1,alignment,0.8878333333333334,0.5278707891725707,0.9399940977075386,0.8878333333333334,0.5300938841526212,0.8676257134449615,0.9162596264830287,0.8878333333333334,0.5683901085018096,0.8557968900115205,0.9653237080442117,0.8878333333333334,0.5278707891725707,0.8878333333333334,0.26768521467844647,69617.8,256040.53333333333,8164.0,333822.3333333333
scenario2_1000_late_0.1,countvectorizer,0.8855,0.4983194992347058,0.9390414224971438,0.8855,0.48885631977976274,0.8586332686966632,0.9103159129284477,0.8855,0.4936169511732186,0.8359494636095838,0.9697829661574968,0.8855,0.4983194992347058,0.8855,0.3025168975194295,69613.66666666667,1401190.4,8164.0,1478968.0666666667
scenario2_1000_late_0.1,fasttext,0.8800000000000001,0.485474217933768,0.9359036383362833,0.8800000000000001,0.4736243222831,0.8569851182356055,0.9119691902249903,0.8800000000000001,0.4633330799609801,0.8355867229702878,0.9614899012459579,0.8800000000000001,0.485474217933768,0.8800000000000001,0.37226018905639646,69615.53333333334,1689473.0666666667,8164.0,1767252.6
scenario2_1000_late_0.1,hashvectorizer,0.8803333333333337,0.49135521408170957,0.9361707379175092,0.8803333333333337,0.4789591309991834,0.853269558183964,0.9077606850377733,0.8803333333333337,0.4721343107728549,0.8289032075074577,0.9666438728863377,0.8803333333333337,0.49135521408170957,0.8803333333333337,0.2744999647140503,69617.53333333334,4185144.533333333,8164.0,4262926.066666666
scenario2_1000_late_0.1,node2vec,0.8799999999999998,0.4915755152954765,0.9359443606432802,0.8799999999999998,0.48140424352924094,0.8559491379336129,0.9104048826046546,0.8799999999999998,0.4802880038878899,0.8353434673804107,0.9633513434571696,0.8799999999999998,0.4915755152954765,0.8799999999999998,0.41170748074849445,69615.13333333333,4184310.4,8164.0,4262089.533333333
scenario2_1000_late_0.1,node2vecedges,0.9423333333333331,0.6683610966166977,0.9693012266851727,0.9423333333333331,0.7283916327082188,0.9288191135952913,0.9416315222711994,0.9423333333333331,0.9486993590191974,0.9433602902471816,0.9987191258959627,0.9423333333333331,0.6683610966166977,0.9423333333333331,0.44968742529551187,69619.8,4185683.2,8164.0,4263467.0
scenario2_1000_late_0.1,onehot,0.8888333333333333,0.49725745995887294,0.9409083994531662,0.8888333333333333,0.4855328031894943,0.8608732761183924,0.9114816652756611,0.8888333333333333,0.48343924533624333,0.8366289425505058,0.9725992006679305,0.8888333333333333,0.49725745995887294,0.8888333333333333,0.26572057406107585,69615.53333333334,1400821.3333333333,8164.0,1478600.8666666667
